Video ID,Category,Script,Final
bg3orsnRCVE,Hobbies and Crafts,today's video is going to be a patterning video,goal
bg3orsnRCVE,Hobbies and Crafts,so there's no sewing or anything in this video which just how to make a standard princess seam bodice from your standard bodice block,briefing
bg3orsnRCVE,Hobbies and Crafts,so if you're interested in seeing that then or let's get started,transition
bg3orsnRCVE,Hobbies and Crafts,so starting with my bodice blocks on the right is my front,description
bg3orsnRCVE,Hobbies and Crafts,on the left is my back,description
bg3orsnRCVE,Hobbies and Crafts,on the front i have two darts one towards the waist and one towards the shoulder and on my back,description
bg3orsnRCVE,Hobbies and Crafts,same again just a small dart at the shoulder this time and a larger dart at the waist,description
bg3orsnRCVE,Hobbies and Crafts,i'm using this book to help me out in the patterning,background info
bg3orsnRCVE,Hobbies and Crafts,it's called pattern cutting made easy and it's by gillian holman and it is a fantastic,background info
bg3orsnRCVE,Hobbies and Crafts,and now on to the tracing,subgoal
bg3orsnRCVE,Hobbies and Crafts,so i'm just tracing out here both my blocks,instruction
bg3orsnRCVE,Hobbies and Crafts,i'm making sure when i'm tracing that i'm adding all of the markings from the blocks to my pattern paper,instruction
bg3orsnRCVE,Hobbies and Crafts,which by the way is just standard parcel paper,tool
bg3orsnRCVE,Hobbies and Crafts,i'm using here,tool
bg3orsnRCVE,Hobbies and Crafts,so i'm marking the dart legs at the end i'm marking the apex point and i'm marking my notch at my arm hole,instruction
bg3orsnRCVE,Hobbies and Crafts,so on the back of marking the legs of the shoulder dart finishing the neckline and marking the apex,instruction
bg3orsnRCVE,Hobbies and Crafts,marking the point of the dart at the shoulder and then just to draw in those darts again,instruction
bg3orsnRCVE,Hobbies and Crafts,shoulder dart we start and i'm just drawing a dashed line between those darts and that will help me out later on,instruction
bg3orsnRCVE,Hobbies and Crafts,when i come to cut out the princess seam on the back so you'll see that a little bit later,justification
bg3orsnRCVE,Hobbies and Crafts,marking back in my darts,instruction
bg3orsnRCVE,Hobbies and Crafts,in the front we stand shoulder and that's the tracing complete,outcome
bg3orsnRCVE,Hobbies and Crafts,so now on to the front,subgoal
bg3orsnRCVE,Hobbies and Crafts,so i've just marked in my arm hole notch there so that you guys can see a little better,instruction
bg3orsnRCVE,Hobbies and Crafts,and to draw in my princess seam line i'm just going to draw it in by hand so it's a nice soft curve that starts at the apex and finishes at the notch of the armhole,instruction
bg3orsnRCVE,Hobbies and Crafts,curve is curving slightly up towards the shoulder seam,description
bg3orsnRCVE,Hobbies and Crafts,i'm popping in balance marks so straight across the curve,instruction
bg3orsnRCVE,Hobbies and Crafts,i've just drawn and straight across the entire dart and this will help me out later on when i come to soul,instruction
bg3orsnRCVE,Hobbies and Crafts,because these will become notches and once i line those up correctly it will mean that my seam is all matching as it should be,justification
bg3orsnRCVE,Hobbies and Crafts,so just cutting away the side front from the front so we're cutting along that curve making sure i'm maintaining that curve when i'm cutting and cutting down the right hand side dart leg,instruction
bg3orsnRCVE,Hobbies and Crafts,so that's my y side front separated from my front,outcome
bg3orsnRCVE,Hobbies and Crafts,and now i want to remove the dart on the waist suggest cutting up the left hand side dart leg,instruction
bg3orsnRCVE,Hobbies and Crafts,and removing completely,instruction
bg3orsnRCVE,Hobbies and Crafts,this is no longer required in the prince's scene so that's gone on,description
bg3orsnRCVE,Hobbies and Crafts,and now to remove the shoulder dart,subgoal
bg3orsnRCVE,Hobbies and Crafts,same thing here,instruction
bg3orsnRCVE,Hobbies and Crafts,this is no longer required so to remove it i'm just going to cut down the left hand side dart leg,instruction
bg3orsnRCVE,Hobbies and Crafts,right down to the apex and through the apex separate that piece totally and then join up the dart legs,instruction
bg3orsnRCVE,Hobbies and Crafts,and i want to make sure that my shoulder seam is nicely joined up but the apex point is located where it should be,instruction
bg3orsnRCVE,Hobbies and Crafts,and that the dart legs are lined up right along that cut edge,instruction
bg3orsnRCVE,Hobbies and Crafts,so once i'm happy that that's all in place i'm sticking everything down,instruction
bg3orsnRCVE,Hobbies and Crafts,and now i,description
bg3orsnRCVE,Hobbies and Crafts,i just have a couple of jagged edges both on the side front and on the front and both at the apex point,description
bg3orsnRCVE,Hobbies and Crafts,so i want to soften up those edges,subgoal
bg3orsnRCVE,Hobbies and Crafts,so on the side front i'm just drawing with my french curve as a soft line so i want to remove that excess paper away from there so that i have a really lovely soft curve,instruction
bg3orsnRCVE,Hobbies and Crafts,and the piece that i'll remove's needs to be compensated on the other side and also to remove the jagged piece on the other side,instruction
bg3orsnRCVE,Hobbies and Crafts,so i'm just doing exactly the same thing here again but this time i'm adding paper,instruction
bg3orsnRCVE,Hobbies and Crafts,so just drawing in a nice soft curve there sticking everything down,instruction
bg3orsnRCVE,Hobbies and Crafts,once i'm happy that everything's in place as it should be,instruction
bg3orsnRCVE,Hobbies and Crafts,and now removing the excess from the side front and you'll see here the excess i cut off slots in nicely to the piece that i added,instruction
bg3orsnRCVE,Hobbies and Crafts,so cutting off the excess on the front piece,instruction
bg3orsnRCVE,Hobbies and Crafts,and that is the patterning done for the armhole princess scene,outcome
bg3orsnRCVE,Hobbies and Crafts,so i just have a couple more things to do here and that is to label so the side front and the front,instruction
bg3orsnRCVE,Hobbies and Crafts,and then just to add a one centimeter seam allowance all around so labelling is now complete,instruction
bg3orsnRCVE,Hobbies and Crafts,mine seam allowance has been added so i have one centimetre the entire way around both pattern pieces,description
bg3orsnRCVE,Hobbies and Crafts,so that's my front bodice complete,outcome
bg3orsnRCVE,Hobbies and Crafts,so that's a princess seam ending at the armhole for the back,description
bg3orsnRCVE,Hobbies and Crafts,i thought i would show a slightly different princess scene so this is a princess seam ending at the shoulder,description
bg3orsnRCVE,Hobbies and Crafts,so starting with adding the balance marks in exactly the same way as i did on the front,instruction
bg3orsnRCVE,Hobbies and Crafts,so i'm cutting up the right hand side dart leg directly through the dashed line i drew earlier,instruction
bg3orsnRCVE,Hobbies and Crafts,and through the right hand side dart leg at the shoulder separating the back from the side back,instruction
bg3orsnRCVE,Hobbies and Crafts,and the only other thing left to do for this type of princess seam bodice is to cut away both of the darts,instruction
bg3orsnRCVE,Hobbies and Crafts,so first of all the waist just cutting directly up the left hand side dart leg and the same for the shoulder cutting directly up the left left hand side dark leg,instruction
bg3orsnRCVE,Hobbies and Crafts,so we're moving both of those darts so these as in the front are no longer required,description
bg3orsnRCVE,Hobbies and Crafts,just labelling,description
bg3orsnRCVE,Hobbies and Crafts,adding it in my one centimeter seam alliance,instruction
bg3orsnRCVE,Hobbies and Crafts,the hallway around and that's how easy the back is so you could do the same way on the front,outcome
bg3orsnRCVE,Hobbies and Crafts,and i just wanted to show you two different ways,outcome
bg3orsnRCVE,Hobbies and Crafts,so that's my one centimetre seam allowance the whole way round,outcome
bg3orsnRCVE,Hobbies and Crafts,and both pattern pieces are now complete,outcome
bg3orsnRCVE,Hobbies and Crafts,and this is how the back looks so you can see the seams running the entire way up and the front of the seams ending at the armhole,outcome
bg3orsnRCVE,Hobbies and Crafts,this is a brilliant bodice for fitting so you can fit right the entire way along those seams,outcome
bg3orsnRCVE,Hobbies and Crafts,so add any skirt you like to this and you'll have a beautiful dress,outcome
bg3orsnRCVE,Hobbies and Crafts,so i really hope you guys enjoyed the video,outro
bg3orsnRCVE,Hobbies and Crafts,i hope you find it useful if you did give it a thumbs up,outro
bg3orsnRCVE,Hobbies and Crafts,if you've not yet subscribed please do and i shall see you in my next one,outro
bg3orsnRCVE,Hobbies and Crafts,until then i hope you have a fantastic few days,outro
bg3orsnRCVE,Hobbies and Crafts,bye folks,outro
0TLQg_b1v5Q,Health,"Welcome, sciatica low back pain.",greeting
0TLQg_b1v5Q,Health,The sciatic nerve is the size of my thumb,background info
0TLQg_b1v5Q,Health,"The longest nerve of the body stemming from the lower back, making its way under the buttocks",background info
0TLQg_b1v5Q,Health,The back of the thigh outside of the thigh and below the knee to the entire lower leg,background info
0TLQg_b1v5Q,Health,"Foot and toes burning, tingling, numbness, cramping, heaviness",background info
0TLQg_b1v5Q,Health,You don't have to have low back pain to have burning or pain or discomfort or weakness into your lower extremities,background info
0TLQg_b1v5Q,Health,I want to show you my 4.,goal
0TLQg_b1v5Q,Health,Favorite stretches four favorite stretches to help combat sciatica,goal
0TLQg_b1v5Q,Health,Realize that most sciatica does not come just from the disk,background info
0TLQg_b1v5Q,Health,"Even though you may have a herniated disk, a bulging disk or disc degeneration from improper positioning and posture quite common.",background info
0TLQg_b1v5Q,Health,With a nerve makes its way out of the lower back going into the buttocks around the piriformis muscle,background info
